effectiveness	has-property	limited
effectiveness	in-context	China's large-scale
effectiveness	in-context	monitoring
effectiveness	in-context	quarantine
effectiveness	in-context	sanitization
effects	has-property	60
effects	in-context	allele 60
effects	subject	DTR
effects	target	mortality
efficacy	has-property	stronger
efficiency	has-property	improved
efficiency	in-context	cleavage
efficiency	in-context	proteasomal cleavage
efficiency	in-context	silencing
efficiency	in-context	transport
efficiency	subject	siRNA silencing
efforts	in-context	around the world
efforts	in-context	from around the world
efforts	subject	to provide
elevated	in-context	that
elevated	in-place	TRIM25 KO
elevated	in-place	type
elevated	target	signal
elevated	target	synonymous mutations
elevated IL-33 levels	in-context	asthmatic
elevated IL-33 levels	in-context	smokers
elevation	in-context	levels
elevation	in-place	levels
elevation	is-a	factors
elevation	is-a	high risk factors
elevation	subject	TnI
elevation	target	TnI
eliminated	in-context	evolution
eliminated	in-place	plasmids
eliminated	in-time	evolution
eliminated	subject	region
eliminated	target	MTase region
elongation complexes	has-part	norovirus 24
elongation complexes	has-part	poliovirus 23
emerge	target	data
emerged	causes	rise
emerged	causes	tens of thousands
emerged	in-time	2019
emerged	in-time	late 2019
emerged	subject	SARS-CoV-2
emergence	in-place	Wuhan
emergence	in-time	December
emergence	subject	coronavirus
emergence	target	caused
emergency	has-property	global
emergency	in-context	health
empirical estimation	entails	effectiveness
empirical estimation	entails	infection
empirical estimation	has-property	based
empirical estimation	in-context	subsample
enable	subject	attribute
enable	target	detection of resistance mutations
enable	target	epidemiologic tracking
enable	target	genotyping
encoded	in-context	U1
encoded	in-context	U2
encoded	subject	U1
encoded	subject	U2
encoded	subject	pGKL
encoded	subject	pGKL plasmids
encoded	target	proteins
encoded	target	toxin
encouragement	has-property	needed
encouragement	in-context	health authorities
encouragement	subject	authorities
end	in-time	April
end	in-time	April 2020
end	subject	epidemic
energy	has-property	binding
energy minimized	in-context	1000 steps
energy minimized	target	NS2B-NS3pro complex
energy snapshot	has-property	lowest
enhance	in-context	interactions
enhance	in-place	membrane
enhance	subject	proteins
enhance	subject	understanding
enhance	target	control
enhance	target	mortality
enhance	target	prevention
enhance	target	viral pathogenicity
enriched	in-context	T:C transition
enriched	target	mutations
enriched	target	nucleotide mutations
enrichment	has-property	compared
enrichment	in-context	acidic residues glutamic acid
enrichment	in-context	aspartic acid
enrichment	in-context	compared
enrichment	in-context	glycine
enrichment	in-context	serine
enrichment	target	aspartic acid
enrichment	target	glutamic acid
enrichment	target	glycine
enrichment	target	serine
entered	has-property	amounts
entered	in-context	amounts
entered	in-context	uniformly
entered	subject	cells
entered	target	S phase
entered	target	phase
entered	target	quiescence
entering	subject	virus
entering	target	cell
entering	target	host cell
entry	has-property	Analogous
entry	has-property	Receptor-dependent
entry	has-property	protease-enhanced
entry	has-property	viral
entry	in-context	C CoVs
entry	same-as	step
entry	subject	B CoVs
entry	subject	CoVs
entry	subject	lineage B
environmental factors	causes	survival
environmental factors	causes	transmission
environments	has-property	contaminated
enzymes	in-context	myocardial
epidemic	has-property	strength
epidemic	in-context	COVID-19
epidemic	in-context	Ebola virus
epidemic	in-place	West Africa
epidemic	in-time	2014-2016
epidemic	is-a	health emergency
epidemic	subject	COVID-19
epidemic information	causes	psychological treatment
epidemiologic tracking	in-context	disease outbreaks
epidemiology	has-part	aspects
epithelial	has-part	cell cultures
epitopes	has-property	SARS-CoV
epitopes	in-context	MHC-I molecules
equal	in-context	1.96%
equivalent	subject	distribution
equivalent	target	distribution
escape 300	in-place	repression
escape from	target	repression
essential	in-context	deciphering
essential	in-context	life cycle
establish	in-context	transmission
establish	subject	COVID-19
establish	subject	virus
establish	target	transmission
establish	target	virus
established	subject	model
establishment	has-property	key
establishment	subject	hospital
establishment	target	NCP department
establishment	target	department,
estimate	subject	We
estimate	subject	approach
estimate	target	abundance
estimate	target	rates of overdispersion
estimated	entails	interaction
estimated	has-property	alone
estimated	in-context	147 3 folds lesser
estimated	in-context	SARS-CoV-2
estimated	in-context	cases
estimated	in-context	symptomatic cases
estimated	subject	CCDC
estimated	subject	model
estimated	target	0.1
estimated	target	detect
estimated	target	incubation period
estimated mean PPID	has-property	1.36%
estimated mean PPID	has-property	2.70%
estimates	has-property	current
estimates	in-context	COVID-19
estimates	in-context	SARS data
estimates	target	serial intervals
estimation	has-property	empirical
estimation	in-context	COVID-19 cases
events	in-context	transfer
evidence	has-property	significant
evidence	has-property	statistically significant
evidence	in-context	existence
evidence	in-context	many
evidence	in-context	selection
evidence	in-place	branch
evidence	subject	phylogenetic uniting
evidence	subject	uniting
evidence	target	similarity
evidences	causes	2019-nCoV
evidences	in-context	rapid human-tohuman transmission
evolution	entails	amino acid similarity
evolution	entails	similarity
evolution	has-property	accelerated
evolution	has-property	convergent
evolution	has-property	recent
evolution	has-property	related
evolution	has-property	selectively-mediated
evolution	in-context	selectively-mediated
evolution	subject	RBD
evolution	subject	RaTG13
evolution	subject	SARS-CoV-2
evolution	subject	pathogen
evolution	target	RBD
evolution	target	pathogen
evolutionary	has-property	convergent
evolutionary convergence	in-context	protein
evolutionary convergence	subject	branch
evolutionary convergence	target	branch
evolve	has-property	gradually
evolve	subject	SARS-CoV-2
evolve	target	virus
evolve	target	virus similar to influenza
exacerbate	causes	disease
exacerbate	has-property	inadvertently
exacerbate	in-context	infection
exacerbate	subject	Other
exacerbate	subject	agents
exacerbate	subject	infections
exacerbate	target	COVID-19
exacerbate	target	disease
exacerbated	subject	death rate
exacerbated	subject	rate
exacerbated	subject	transmission
exacerbated	target	risk
exacerbated	target	worsen
exacerbation	target	asthma
exacerbations	has-property	virus-induced
exacerbations	in-context	COPD
examination	causes	detected
examination	entails	detected
examination	in-context	post-mortem
examination	in-time	post-mortem
examination	target	skeletal muscle
examined	entails	found
examined	in-context	this
examined	in-place	Renmin
examined	subject	We
examined	target	environmental factors
examined	target	patients
examining	target	SARS-CoV antigen staining
example	entails	most studied
example	has-property	most studied
example	in-context	plasmids
example	in-context	unique world
exceed	in-time	kicks in
exceed	subject	concentrations
exceed	target	0.5%
exceed	target	threshold
excessive synthesis of IL-6	entails	virus
exchange	has-property	fluid
exhausted	in-context	patients
exhausted	target	T cells
exhaustion	in-context	T cell
exhaustion	in-context	infection
exhaustion	in-place	COVID-19 patients
exhaustion	in-place	those
exhaustion	in-time	infection
exhaustion	target	T cell
exhaustion markers	in-context	PD-1
exhaustion markers	in-context	Tim-3
exhaustion markers	in-place	T cells
exhibited	in-context	echo
exhibited	in-context	study
exhibited	in-place	echo
exhibited	subject	58.33%
exhibited	subject	78%
exhibited	subject	Construction
exhibited	subject	FCS
exhibited	subject	KNTC1-null RPE
exhibited	subject	patients
exhibited	subject	proteins
exhibited	target	ARF
exhibited	target	LV dysfunction
exhibited	target	PPI
exhibited	target	SAC failure
exhibited	target	clear sequence
exhibited	target	perception
exhibited	target	rule
exhibited	target	sequence and rule
exhibiting	in-place	China
exhibiting	in-time	currently
exhibiting	subject	COVID-19
exhibiting	target	transmission
exhibits	causes	hypothesize
exhibits	subject	genome
exhibits	subject	method
exhibits	target	potential
exhibits	target	similarity
existence	causes	need
existence	has-property	non-neutralizing
existence	has-property	potential
existence	target	asymptomatic
existence	target	presymptomatic
existence	target	protective antibodies
existing drugs	has-property	antiviral efficacy
expect	has-property	reasonable
expect	subject	aspects
expect	target	similar
expected	subject	transitions
expected	target	differ
experience	has-property	medical
experience	in-context	physician
experience	in-context	physician's
experience	in-time	previous
experienced	has-property	fatal
experienced	subject	patients
experienced	target	"cytokine storms"
experiencing	subject	features
experiencing	target	recovery
experiments	entails	influence
experiments	has-property	simulated
explain	subject	binding
explain	subject	depletion
explain	subject	participates
explain	target	change
explain	target	detected
explain	target	transmissibility
explaining	subject	SARS-CoV-2
explaining	target	spread
explaining	target	virulence
exponential rise	target	cases COVID-19
exposed	in-context	antimicrobial therapy
exposed	in-context	therapy
exposed	target	patients
exposed	target	these
exposure	in-context	situations
exposure	is-a	measures
exposure	subject	patient
exposure	target	patient
exposure	target	situations
exposure route	target	SARS-CoV-2
expressed	causes	attacked
expressed	entails	attacked
expressed	in-place	AT2 cells
expressed	in-place	lungs
expressed	subject	ACE2
expressed	target	ACE2
